term,chunk_id
patterns,1449
patterns,2492
patterns,2797
mankind,700
aspirations,701
aspirations,1051
truism,701
shoes,702
consumers,703
consumers,704
consumers,1517
consumers,2094
imbalance,704
behalf,704
behalf,1905
behalf,2054
behalf,2098
behalf,2838
behalf,2853
brand,704
brand,2795
belief,706
belief,1029
belief,1644
belief,2605
belief,2845
legalist,707
minsters,707
minsters,738
courtroom,708
pitch,708
pitch,993
posts,708
posts,1329
posts,2247
posts,2251
posts,2487
posts,2819
salaries,708
salaries,2327
incentives,710
incentives,711
sentiments,710
impulse,711
impulse,1347
impulse,1761
fiber,711
fiber,1504
fiber,2499
readiness,712
readiness,1812
readiness,1875
readiness,1984
readiness,2676
readiness,2682
readiness,2749
rainstorm,712
rainstorm,1916
rainstorm,2508
rainstorm,2593
rainstorm,2595
eventuality,714
eventuality,1926
foresight,717
foresight,2510
procedure,717
petroleum,719
presentation,719
escapes,719
exits,719
layout,719
layout,1677
hotel,719
hotel,1100
extinguishers,719
briefings,720
cars,721
babies,721
babies,2266
babies,2267
scene,722
scene,815
scene,1212
scene,1455
scene,1868
scene,1949
scene,2284
harvest,724
harvest,1122
harvest,2761
harvest,2764
harvesting,724
sowing,725
dictate,725
dictate,872
dictate,917
tirades,725
gift,725
gift,2347
gift,2557
gift,2618
gift,2860
authorization,726
authorization,2208
decree,726
decree,1336
decree,1340
decree,1741
decree,1771
request,726
request,1000
request,1002
request,1414
request,2004
request,2030
interference,726
ploy,726
ceremony,727
ceremony,853
ceremony,2477
axe,727
axe,1319
axe,1535
axe,2106
executions,727
executions,2284
waist,727
handle,727
heavens,727
heavens,812
heavens,845
heavens,2801
recesses,727
recesses,796
recesses,799
recesses,800
recesses,807
recesses,814
recesses,895
recesses,899
boundary,728
boundary,1995
minutiae,729
variables,729
variables,891
variables,1161
variables,1351
variables,1373
variables,2716
ins,730
ins,2875
outs,730
outs,2875
insider,730
insider,2927
insider,2932
foes,730
foes,1036
chips,730
chips,1380
supervisor,731
possibility,734
possibility,736
possibility,769
possibility,774
possibility,775
possibility,777
possibility,899
possibility,908
possibility,960
possibility,1812
possibility,1924
possibility,2108
possibility,2418
possibility,2470
possibility,2508
possibility,2785
possibility,2966
sabotage,734
smell,734
opposite,735
ear,736
ear,816
ear,834
ear,900
ear,1162
ear,2827
ear,2880
cajoling,736
cousin,737
courtesan,737
feud,737
distinction,738
distinction,843
distinction,931
eunuchs,738
reformer,738
reformer,2734
bloodline,742
bloodline,747
midst,743
midst,1086
midst,1780
midst,1792
midst,1874
midst,1901
midst,1960
midst,1970
midst,2121
midst,2299
wheels,743
wheels,775
wheels,1025
wheels,2362
wheels,2406
wheels,2412
wheels,2484
wheels,2485
wheels,2486
wheels,2648
multitudes,744
retrospect,746
dynamics,746
dynamics,1850
accuracy,747
bloodlines,747
intervention,747
peoples,748
peoples,755
peoples,2324
peoples,2376
bid,749
bid,934
bid,1360
bid,1435
bid,1736
bid,1749
bid,1768
bid,1992
bid,2827
sister,750
sister,2882
harem,750
gown,750
heap,752
heap,1386
heap,1494
nations,752
traps,752
traps,1955
traps,2428
mob,753
mob,2906
yards,756
yards,1052
attitude,756
attitude,2042
attitude,2457
attitude,2817
finger,756
finger,1157
finger,1410
journal,756
entries,756
reflections,756
reflections,2945
shots,772
shots,1220
shots,1763
shots,2905
attacker,773
attacker,2353
processes,775
parallel,777
evaluation,778
evaluation,819
evaluation,1214
evaluation,1272
hills,779
hills,1706
hills,1934
hills,1943
stove,779
resolution,779
leverage,779
negligence,781
legacy,783
legacy,1713
bird,787
bird,788
bird,789
bird,2576
bird,2684
tradeoff,791
athletics,793
defensive,795
defensive,798
defensive,899
defensive,1050
defensive,1881
superabundance,795
superabundance,798
superabundance,799
superabundance,899
heights,796
heights,799
heights,808
heights,809
heights,815
heights,899
heights,1877
heights,1879
heights,1891
heights,2113
heights,2132
heights,2141
heights,2170
heights,2175
heights,2176
heights,2305
heights,2309
pattern,796
pattern,1025
pattern,1289
pattern,1290
pattern,1460
pattern,2506
pattern,2687
leeway,799
knowing,799
footprints,799
underground,799
completeness,801
defending,804
defending,807
specialization,805
diversification,805
dive,805
mode,805
estate,805
estate,815
persistence,805
operation,807
operation,1476
operation,2641
barrier,808
barrier,1386
barrier,1565
barrier,1930
barrier,1942
barrier,1957
barrier,2419
fiction,809
phenomenon,809
phenomenon,2265
admission,810
ticket,810
entrance,810
entrance,2172
entrance,2173
entrance,2345
launch,812
wake,813
wake,2287
possessions,813
sector,815
commerce,815
capabilities,815
capabilities,1477
capabilities,1602
capabilities,1911
capabilities,1943
capabilities,2012
capabilities,2181
capabilities,2419
capabilities,2515
capabilities,2572
capabilities,2905
gaming,815
kindergarten,815
ken,816
ken,818
ken,900
herd,816
herd,818
herd,900
herd,2512
herd,2513
acme,816
acme,818
acme,824
acme,900
autumn,816
autumn,834
autumn,900
sun,816
sun,834
sun,900
sun,928
sun,937
sun,951
sun,980
sun,1076
sun,1418
sun,1877
sun,1878
sun,1879
sun,1882
sun,1883
sun,1884
sun,1887
sun,1893
sun,1897
sun,1909
sun,1915
sun,1917
sun,1942
sun,2078
sun,2113
sun,2115
sun,2143
sun,2177
sun,2178
sun,2261
sun,2800
sun,2901
moon,816
moon,834
moon,900
moon,928
moon,937
moon,951
moon,980
moon,1076
moon,1288
moon,1293
moon,1294
moon,1316
moon,1418
moon,2677
moon,2692
moon,2694
moon,2749
moon,2800
ancients,816
ancients,834
ancients,900
ancients,1014
yesterday,820
yesterday,1550
breakfast,822
breakfast,832
breakfast,1839
backs,822
backs,823
backs,909
backs,960
backs,963
backs,984
backs,1034
backs,1279
backs,1915
backs,2426
triumphs,825
stupidity,826
stupidity,1001
stupidity,1265
fortifications,827
fortifications,1113
fortifications,1155
fortifications,1244
fortifications,1263
fortifications,1337
fortifications,1341
fortifications,1461
fortifications,1480
fortifications,1566
fortifications,1971
fortifications,2385
fortifications,2454
fortifications,2544
intel,828
ropes,829
storytellers,832
audiences,832
audiences,850
audiences,2878
tidbit,832
meals,832
meals,1606
tales,833
tales,2247
seal,833
seal,2773
seal,2910
approval,833
feats,833
feats,855
feats,1013
fishes,834
fishes,2573
hearing,834
pickings,835
argument,835
scourge,837
contemporary,838
contemporary,1820
memory,838
memory,885
memory,1175
memory,1890
presence,838
presence,1222
presence,1464
presence,1473
presence,1474
presence,1477
presence,1480
presence,1668
feuding,839
vengeance,839
bloodbath,839
comfort,839
comfort,1943
comfort,2257
contributions,840
contributions,2928
medicine,842
medicine,846
medicine,1885
doctor,842
doctor,843
doctor,844
doctor,845
doctor,846
patients,842
patients,850
doctors,842
doctors,843
doctors,850
patient,842
patient,843
patient,846
patient,848
patient,849
signs,843
signs,905
signs,910
signs,914
signs,917
signs,918
signs,923
signs,1075
signs,1222
signs,1876
signs,1878
signs,1943
signs,1944
signs,1961
signs,1978
signs,1982
signs,1989
signs,2007
signs,2044
signs,2113
signs,2122
reporters,845
diabetes,845
symptoms,846
symptoms,847
symptoms,849
medicines,846
medicines,847
causes,846
causes,2188
causes,2191
causes,2311
village,847
village,848
village,2087
village,2762
village,2764
village,2810
discomfort,848
villages,848
villages,1419
villages,1421
villages,1437
villages,1754
villages,1947
villages,2252
agony,849
needles,849
poultices,849
relief,850
relief,1105
relief,1119
relief,1128
relief,1136
relief,1196
relief,1263
relief,1341
relief,1357
relief,1506
relief,2606
relief,2946
retellings,850
praise,852
praise,968
praise,1859
accolades,854
counselor,854
chagrin,854
hunters,855
hunters,2076
hunters,2087
hunters,2088
routes,855
routes,1222
routes,1332
routes,1538
routes,1543
routes,1566
routes,1567
routes,1603
routes,2106
routes,2141
routes,2334
routes,2369
routes,2370
routes,2371
routes,2372
routes,2379
routes,2390
routes,2391
routes,2442
routes,2496
routes,2510
routes,2544
routes,2642
routes,2650
routes,2674
routes,2675
routes,2718
dogs,855
dogs,1755
dogs,2063
dogs,2064
tracks,855
tracks,1162
tracks,1973
hunter,855
hunter,1418
hunter,2575
hunter,2576
stalemate,857
stalemate,1734
meantime,858
hint,858
idiot,860
idiot,861
idiot,1906
blows,860
sentence,862
sentence,1157
sentence,1390
sentence,1725
sentence,1765
sentence,2180
sentence,2284
sentence,2628
sentence,2996
sentence,3020
sentence,3032
sentence,3035
variations,862
variations,938
variations,941
variations,1163
variations,1277
variations,1499
variations,1678
variations,1680
variations,1683
variations,1686
variations,1761
variations,1775
variations,1878
variations,1986
misconception,865
theater,867
misunderstanding,870
misunderstanding,931
misunderstanding,947
misunderstanding,949
lottery,871
freedoms,872
raise,872
pastures,872
familiarity,873
trades,873
fringes,873
fruit,875
headlines,875
grad,875
pages,875
pages,1341
pages,1509
pages,1577
pages,2999
pages,3004
pages,3006
pages,3007
pages,3012
pages,3013
pages,3015
pages,3017
pages,3021
pages,3023
pages,3027
pages,3028
pages,3031
pages,3033
pages,3037
pages,3041
pages,3042
newspapers,875
preserve,876
winners,877
groundwork,879
groundwork,1040
groundwork,1357
groundwork,2858
groundwork,2859
groundwork,2910
workarounds,880
estimation,880
estimation,881
estimation,891
estimation,892
estimation,901
estimation,902
quantity,880
quantity,881
quantity,891
quantity,901
quantity,902
quantity,932
quantity,938
quantity,1978
quantity,2380
balancing,880
balancing,881
balancing,891
balancing,901
balancing,902
existence,881
existence,891
existence,902
existence,1073
existence,2841
pound,881
pound,893
pound,902
pound,1054
pound,1055
onrush,882
onrush,894
onrush,903
bursting,882
bursting,894
bursting,903
chasm,882
chasm,894
chasm,903
chasm,2406
chasm,2412
fathoms,882
fathoms,894
fathoms,895
fathoms,903
contrariness,882
wells,883
wells,1693
wells,1952
wells,1953
wells,2420
wells,2551
wells,2933
shrines,883
shrines,1432
crimes,883
doctrine,884
needle,886
transactions,888
liberties,889
habits,890
habits,2104
motherland,890
motherland,2458
measurements,892
measurements,1234
measurements,1261
measurements,1331
quantities,892
quantities,2926
estimations,892
comparisons,892
comparisons,893
zhu,893
floodwaters,895
ingenuity,897
ingenuity,2878
ingenuity,2889
ingenuity,2953
nap,904
nap,927
secrets,904
secrets,905
secrets,927
secrets,1878
secrets,2501
secrets,2502
secrets,2505
secrets,2623
signals,905
signals,910
signals,914
signals,917
signals,918
signals,919
signals,920
signals,922
signals,1075
signals,1406
signals,1449
signals,1459
signals,1878
signals,1945
signals,2276
signals,2689
signals,2874
relation,907
relation,933
relation,1009
relation,1287
relation,1290
relation,1291
relation,1314
relation,1315
relation,2597
relation,2924
label,907
label,1424
bidding,908
bidding,2196
bidding,2229
bidding,2232
bidding,2314
staffing,910
staffing,911
staffing,915
dividing,910
dividing,2885
squads,910
squads,915
squads,989
squads,1125
platoons,910
platoons,915
fifth,914
fifth,1524
organizing,914
pennants,914
zu,914
zu,915
lu,915
jun,915
multiples,915
battalions,915
regiment,915
regiments,915
regiments,1367
burst,916
burst,2397
shouting,917
shouting,2708
smoke,919
smoke,920
smoke,922
smoke,1404
smoke,1406
smoke,1545
smoke,2016
smoke,2391
smoke,2665
beacons,919
beacons,922
wolf,919
wolf,1559
wolf,2903
dung,919
dictionary,919
signal,919
signal,920
signal,1406
signal,1447
signal,1448
signal,1450
signal,1454
signal,1668
signal,2277
signal,2456
signal,2672
signal,2977
ming,919
directives,921
gongs,921
gongs,1022
gongs,1023
gongs,1024
gongs,1445
gongs,1446
gongs,1448
gongs,1449
gongs,1450
gongs,1453
gongs,1459
gongs,1667
gongs,2106
informatization,921
militaries,921
beacon,922
beacon,1406
colors,922
colors,929
colors,939
colors,940
colors,952
colors,981
colors,1077
colors,1406
colors,1449
minute,922
minute,978
minute,1371
intelligence,922
intelligence,959
intelligence,960
intelligence,1152
intelligence,1479
intelligence,1703
intelligence,2034
intelligence,2041
intelligence,2127
intelligence,2140
intelligence,2591
intelligence,2623
intelligence,2695
intelligence,2716
intelligence,2717
intelligence,2750
intelligence,2788
intelligence,2812
intelligence,2818
intelligence,2822
intelligence,2861
intelligence,2864
intelligence,2881
intelligence,2884
intelligence,2918
intelligence,2920
intelligence,2922
intelligence,2926
intelligence,2932
intelligence,2939
intelligence,2956
coordination,924
coordination,989
coordination,2008
coordination,2105
coordination,2339
coordination,2399
governments,924
governments,2094
departments,925
function,925
scope,925
scope,1684
brunt,927
brunt,979
brunt,1075
grindstone,927
grindstone,979
grindstone,1008
grindstone,1075
flow,928
flow,937
flow,951
flow,975
flow,976
flow,980
flow,1063
flow,1076
flow,1468
flow,1797
flow,1944
flow,2438
flow,2716
streams,928
streams,937
streams,951
streams,975
streams,976
streams,980
streams,1076
combinations,929
combinations,930
combinations,939
combinations,940
combinations,941
combinations,952
combinations,953
combinations,981
combinations,982
combinations,989
combinations,1077
combinations,1078
melodies,929
melodies,952
melodies,981
melodies,1077
hues,929
hues,939
hues,952
hues,981
hues,1077
tastes,930
tastes,940
tastes,953
tastes,982
tastes,1078
flavors,930
flavors,940
flavors,953
flavors,982
flavors,1078
circle,931
circle,942
circle,944
circle,954
circle,976
circle,983
circle,994
circle,1079
circle,1292
circle,1434
circle,1681
circle,2608
circle,2771
possibilities,931
possibilities,954
possibilities,976
possibilities,983
possibilities,994
possibilities,1079
possibilities,1212
possibilities,1700
possibilities,2437
possibilities,2863
arrangement,932
arrangement,1957
misreading,935
contingency,936
pronunciation,936
pronunciation,2636
mix,936
typo,936
typo,3000
shang,939
jue,939
zhi,939
yu,939
tonal,939
ti,939
yellow,939
sour,940
cuisines,941
forms,941
forms,1031
forms,1162
forms,1217
forms,1219
forms,1283
forms,1286
forms,1289
forms,1294
forms,1313
interactions,942
regulars,942
regulars,943
irregulars,942
irregulars,974
flank,942
flank,943
flank,997
flank,1565
flank,1911
flank,1995
flank,2712
binary,943
transformations,943
snowstorm,946
renegade,946
notion,947
notion,1056
notion,1726
notion,2172
notion,2574
notion,2828
theories,948
theories,1632
theories,1640
theories,1643
hubs,948
misunderstandings,948
misunderstandings,2084
deployment,950
deployment,1025
tandem,956
tandem,990
bat,956
platter,958
platter,1337
schemes,959
schemes,1273
schemes,2452
schemes,2822
tasks,960
tasks,1686
tasks,1780
tasks,1788
tasks,1789
tasks,1874
tasks,2223
tasks,2502
tasks,2511
tasks,2791
tasks,2927
origin,960
pageantry,960
pageantry,962
bravado,960
challenge,962
challenge,1600
superiority,965
superiority,1060
superiority,1230
superiority,1262
superiority,1655
riverside,966
riverside,985
push,968
fish,968
fish,1615
fish,2096
fish,2406
fish,2412
fish,2481
fish,2982
props,968
interchange,971
color,972
color,2080
color,2089
racket,973
racket,1963
pursuers,973
pursuers,1184
loop,976
loop,988
mechanics,976
transformation,977
transformation,978
chain,986
chain,1822
chain,1826
chain,2438
blocks,989
hive,989
bees,989
bees,2058
opposition,992
opposition,1329
opposition,2342
midfield,992
baton,992
net,992
net,1222
net,2575
net,2576
net,2578
net,2579
umbrella,996
umbrella,2671
bus,996
seconds,996
coach,997
horsemen,1002
shore,1003
textbook,1003
textbook,1119
textbook,2833
textbook,2893
wings,1003
wings,1706
wings,1979
wings,1994
wings,2007
wings,2122
wings,2692
wings,2693
wings,2694
doom,1006
doom,1506
suspicions,1006
suspicions,2925
onset,1008
onset,1009
onset,1011
onset,1016
onset,1019
onset,1079
onset,1080
torrent,1008
torrent,1079
torrent,1458
falcon,1009
falcon,1080
bending,1009
bending,1080
crossbow,1009
crossbow,1010
crossbow,1018
crossbow,1080
trigger,1009
trigger,1011
trigger,1080
trigger,1785
boulders,1009
boulders,1530
bursts,1010
bursts,1999
tension,1010
tension,2428
prompt,1011
precision,1012
precision,2796
target,1012
target,1013
target,1018
target,1019
target,1146
target,1319
target,1554
target,1627
target,1738
target,1901
target,2619
target,2662
target,2683
target,2781
target,2817
target,2869
cuts,1012
bowmen,1012
bowmen,1014
bowmen,1019
sticks,1012
sticks,3033
paces,1012
paces,1013
paces,1371
paces,1460
paces,2874
wicker,1013
basket,1013
cheetahs,1013
cubs,1013
antelopes,1013
chase,1013
chase,1458
chase,1473
chase,1572
chase,1573
chase,1657
chase,1658
chase,2025
chase,2026
chase,2285
antelope,1014
guarantee,1014
guarantee,1237
guarantee,1911
yuan,1015
advertisements,1015
brain,1015
platinum,1015
ad,1015
spots,1015
spots,1925
spots,2133
spots,2141
spots,2170
spots,2175
spots,2306
spots,2309
spots,2442
spots,2642
orchestra,1017
musician,1017
bowman,1018
nose,1018
nose,1585
nose,1850
bow,1018
bow,2490
arrowhead,1018
turbulence,1020
turbulence,1022
turbulence,1023
turbulence,1080
circles,1020
circles,1022
circles,1025
circles,1080
circles,1164
circles,1460
subdivision,1021
subdivision,1032
subdivision,1081
fearfulness,1021
fearfulness,1032
fearfulness,1081
disruption,1023
layer,1023
layer,1384
layer,1418
layer,1772
layer,2464
earshot,1024
earshot,1761
turning,1025
turning,1573
turning,2384
pounding,1025
hooves,1025
hooves,1186
hooves,1928
surplus,1026
fist,1026
fist,1027
edges,1026
edges,1028
edges,2219
auxiliary,1029
auxiliary,1299
sentinel,1029
sentinel,1030
maze,1029
maze,1030
continuation,1030
pretense,1031
pretense,2237
transparency,1031
illusion,1031
illusion,1169
illusion,1394
illusion,1987
berserkers,1034
personalities,1034
impression,1036
impression,1272
impression,1330
impression,1989
impression,2334
impression,2419
impression,2795
combatant,1037
combatant,1039
combatant,1083
combatant,1102
combatant,1103
combatant,1111
combatant,1304
individuals,1037
individuals,1039
individuals,1083
individuals,2050
individuals,2824
individuals,3020
logs,1038
logs,1063
logs,1064
logs,1065
logs,1084
logs,1530
log,1038
log,1063
log,1084
slope,1038
slope,1063
slope,1084
slope,1140
slope,1922
slope,1939
slope,1943
slope,2118
standstill,1038
standstill,1063
standstill,1084
height,1038
height,1070
height,1071
height,1084
height,1382
height,1594
height,2041
height,2044
height,2496
height,2511
height,2513
height,2650
height,2755
height,2768
height,2769
height,2774
height,2947
scratch,1041
scratch,1174
appointments,1042
appointments,2820
worthiness,1042
envelope,1043
envelope,1060
departure,1044
departure,2088
departure,2284
spirits,1047
spirits,1711
spirits,1793
spirits,2337
spirits,2419
spirits,2551
spirits,2757
spirits,2792
spirits,2948
reinforcements,1048
reinforcements,1090
reinforcements,1181
reinforcements,1219
reinforcements,1226
reinforcements,1230
reinforcements,1650
reinforcements,1864
reinforcements,2047
reinforcements,2054
reinforcements,2155
reinforcements,2362
lion,1048
lion,2905
lion,2921
fondness,1048
fondness,2428
fondness,2825
cowards,1049
cowards,2018
cowards,2488
apathy,1049
temperaments,1050
scorn,1051
whirlwind,1051
contempt,1051
contempt,1540
contempt,2632
celebrities,1053
aces,1057
aces,1058
aces,1059
deck,1058
ace,1059
crossing,1060
crossing,1061
destination,1060
destination,1330
destination,1332
destination,1354
destination,1359
destination,1360
destination,1365
destination,1663
destination,2541
destination,2542
heir,1064
shapes,1064
natures,1064
natures,2554
trunk,1065
boulder,1065
boulder,1404
muscle,1065
nudge,1065
runaways,1067
runaways,1068
cherry,1070
cake,1070
cake,1641
physics,1071
mgh,1071
acceleration,1071
gravity,1071
mountainside,1071
mountainside,1489
square,1071
square,1292
square,2760
square,2762
irregular,1075
progression,1088
progression,1485
van,1090
van,1218
van,1225
van,1230
van,1232
van,1247
van,1310
lap,1090
anecdote,1091
bucket,1091
length,1091
length,1408
length,1538
length,2468
length,2799
stave,1091
stave,1092
stave,1093
mortals,1094
madness,1096
madness,2019
patches,1097
trip,1099
trip,1492
trip,1752
client,1099
client,1100
flight,1100
flight,1514
flight,1525
flight,1528
flight,1548
flight,1549
flight,1552
flight,1553
flight,1557
flight,1558
flight,1560
flight,1562
flight,1573
flight,1593
flight,1614
flight,1671
flight,1960
flight,1971
flight,2121
flight,2188
flight,2189
flight,2191
flight,2285
flight,2311
flight,2312
flight,2444
flight,2464
flight,2643
snowfall,1101
snow,1101
snow,2794
scouts,1101
scouts,1187
scouts,1222
scouts,1823
scouts,2039
scouts,2396
moat,1104
moat,1195
moat,1242
visitor,1107
visitor,1213
visitor,2526
matches,1107
visitors,1108
handicap,1108
greediness,1108
greediness,1134
damage,1109
damage,1116
damage,1305
damage,1798
damage,1874
damage,1907
damage,1914
damage,2615
visiting,1112
plunder,1113
plunder,1426
plunder,1430
plunder,1437
plunder,1443
plunder,2319
plunder,2367
plunder,2377
plunder,2379
plunder,2380
plunder,2450
plunder,2640
verge,1115
verge,2029
verge,2334
meal,1116
meal,1823
meal,2262
prize,1116
prize,1554
seige,1118
harassment,1120
harassment,1805
harassment,2670
missions,1120
missions,2379
missions,2872
missions,2926
missions,2927
climate,1124
thatch,1124
storage,1124
storage,2671
cellars,1124
cellars,2669
encampment,1128
encampment,1195
encampment,1201
encampment,1309
encampment,1460
encampment,1959
encampment,1966
encampment,2120
encampment,2693
winters,1131
novel,1137
novel,1535
novel,1862
novel,2801
walkways,1139
peaks,1139
canyons,1139
canyons,1693
canyons,1952
canyons,2171
resupplies,1139
agreement,1141
agreement,1993
agreement,2913
pace,1142
pace,1265
pace,2833
mantra,1143
superstar,1144
midnight,1147
midnight,1999
beds,1147
uprising,1149
uprising,1201
uprising,1236
uprising,1734
uprising,1843
uprising,1880
uprising,2194
destiny,1151
palm,1151
subtlety,1152
subtlety,1156
subtlety,1158
subtlety,1162
subtlety,1177
subtlety,1307
secrecy,1152
secrecy,1156
secrecy,1177
secrecy,1307
secrecy,1799
secrecy,2495
secrecy,2497
secrecy,2624
secrecy,2649
secrecy,2877
secrecy,2879
secrecy,2880
secrecy,2906
secrecy,2952
tiger,1153
tiger,1196
tiger,1570
tiger,1585
tiger,1830
lair,1153
lair,1196
brick,1154
bolt,1156
bolt,1161
bolt,1419
mole,1156
mole,1161
underworld,1157
underworld,1162
fates,1157
efficacy,1158
glance,1159
glance,1225
glance,1380
glance,2893
fuss,1159
fuss,1785
opening,1160
opening,2612
opening,2637
opening,2661
realms,1162
nothingness,1162
void,1162
void,2406
void,2412
subtleties,1162
divinity,1162
universe,1162
intricacy,1163
intuition,1164
theme,1164
theme,2252
thunderstorm,1165
sugar,1166
sugar,1167
sweetness,1167
limitations,1168
reflection,1173
dinner,1174
partner,1174
pursuing,1177
chink,1177
chink,2967
stronghold,1179
stronghold,1413
stronghold,1733
absence,1179
absence,1991
revenge,1181
revenge,1905
revenge,2028
revenge,2274
revenge,2275
revenge,2662
remnants,1181
remnants,2825
genius,1183
genius,1341
genius,1464
genius,1558
innovation,1186
goat,1186
drum,1186
drum,1472
drum,1826
ferocities,1188
ferocities,1190
ferocities,1404
gunpowder,1190
gunpowder,2722
grassroots,1191
ends,1194
ends,1820
ends,2771
rampart,1194
rampart,1308
ditch,1194
ditch,1308
subchapter,1197
subchapter,1275
subchapter,1277
subchapter,1288
subchapter,1332
subchapter,1356
subchapter,1474
subchapter,1531
subchapter,1615
subchapter,1649
subchapter,2811
bag,1198
bag,2984
powerbase,1198
powerbase,1263
devil,1199
devil,1282
devil,1283
prevent,1203
smokescreens,1203
smokescreens,1212
fort,1205
fort,2818
brooms,1205
gateway,1205
aversion,1206
attackers,1208
attackers,1411
attackers,1739
attackers,2684
attackers,2705
bandit,1208
silhouette,1209
rounds,1209
rounds,1468
rounds,1471
rounds,1807
rounds,1823
rounds,2482
rounds,2490
drumming,1209
drumming,1468
drumming,1471
drumming,1472
drumming,1483
drumming,2482
stillness,1211
prospect,1212
prospect,1587
prospect,1793
prospect,1810
prospect,2479
prospect,2588
prospect,2606
prospect,2969
exam,1214
exam,1217
script,1214
script,1217
script,2429
bargain,1215
bargain,2783
interaction,1215
interaction,1378
impacts,1215
pragmatism,1216
pragmatism,2347
fractions,1218
fractions,1224
fractions,1225
spot,1218
spot,1225
spot,1769
spot,1981
spot,2013
spot,2125
spot,2137
spot,2139
spot,2683
spot,2830
spot,2902
spotlight,1219
facts,1219
facts,2428
exercise,1221
exercise,2455
capability,1228
capability,1244
capability,1465
capability,1507
capability,1508
capability,1775
capability,2554
openings,1229
openings,2372
disadvantage,1230
disadvantage,1779
disadvantage,1780
disadvantage,1873
disadvantage,2160
disadvantage,2165
disadvantage,2171
disadvantage,2181
disadvantage,2310
wing,1232
wing,1247
wing,1310
portions,1233
portions,1247
portions,1310
portions,2885
estimate,1233
estimate,1250
estimate,1311
clout,1236
aims,1236
gamble,1237
gamble,1253
gamble,1912
brilliance,1238
boldness,1239
authorities,1242
authorities,1585
authorities,1802
authorities,1806
authorities,2739
authorities,2791
authorities,2815
authorities,2818
authorities,2871
alarm,1242
bells,1242
bells,2275
backup,1242
backup,1252
starvation,1243
starvation,1244
starvation,1247
starvation,2038
tenet,1244
tenet,1395
uprisings,1245
admiration,1245
admiration,2593
vision,1245
vision,1884
vision,1916
vision,2844
fiefdom,1246
shove,1247
thrust,1248
dozens,1248
dozens,2227
dozens,2605
dozens,2742
antagonists,1249
antagonists,2554
antagonists,2570
antagonists,2657
antagonist,1250
entry,1253
executioner,1254
executioner,1753
executioner,1772
executioner,2278
executioner,2279
executioner,2963
inactivity,1254
inactivity,1258
inactivity,1260
inactivity,1312
sum,1258
sum,2784
sum,2920
detachment,1259
detachment,1553
detachment,1564
detachment,1585
detachment,1599
detachment,1606
detachment,1911
detachment,2190
detachment,2218
detachment,2313
detachment,2400
comparing,1261
abundance,1261
abundance,1504
abundance,2252
abundance,2567
abundance,2572
inadequacy,1261
rains,1263
rains,1943
rains,2119
rain,1268
rain,1943
rain,1951
rain,2473
rain,2508
rain,2715
rain,2716
rain,2901
cannibalism,1268
pre,1270
pre,1896
prying,1271
prying,1272
prying,1312
machinations,1271
machinations,1272
machinations,1312
variety,1272
variety,1276
variety,1313
variety,2453
variety,2505
variety,2993
formlessness,1272
formlessness,1273
dimensions,1273
heading,1277
isolation,1278
isolation,1302
isolation,1390
copy,1279
copy,1840
copy,3012
advocate,1282
advocate,1283
captain,1287
captain,1291
captain,1315
phenomena,1294
treatises,1297
treatises,2531
usages,1299
usages,2805
extreme,1299
tolerance,1302
honesty,1303
axel,1319
axel,1320
wager,1319
halberd,1319
spike,1319
rods,1320
tents,1321
tents,1460
tents,2013
tents,2016
tents,2032
tents,2035
tents,2036
tents,2126
tents,2592
tents,2933
objections,1326
sake,1327
sake,1838
sake,2178
sake,2585
sake,2589
sake,2769
sake,2814
boat,1327
boat,2472
boat,2473
boat,2474
boat,2475
boat,2484
boat,2648
boat,2683
artifice,1327
artifice,1418
artifice,1443
artifice,1662
artifice,1667
twists,1327
twists,1328
twists,1349
adversity,1329
roof,1336
tiles,1336
plea,1339
whiff,1339
marathon,1341
touches,1342
sleeve,1345
sleeve,1996
sleeve,2138
sleeve,2633
sleeve,2980
rabbit,1347
headlights,1347
tangent,1349
limelight,1353
limelight,1375
storytelling,1353
storytelling,1375
storybooks,1353
storybooks,1375
baggage,1354
baggage,1355
baggage,1358
baggage,1365
baggage,1366
baggage,1663
baggage,2662
baggage,2670
baggage,2671
baggage,2695
baggage,2702
baggage,2748
marches,1354
marches,1359
marches,1361
marches,1663
tenth,1354
tenth,1359
tenth,1360
tenth,1663
tenth,2223
train,1355
train,1365
train,1366
train,1663
train,2702
workings,1355
showmanship,1357
schedule,1360
stragglers,1363
leisure,1364
leisure,1503
commodities,1366
blankets,1366
challenges,1368
speeds,1371
zones,1372
zones,1406
forests,1377
forests,1382
forests,1404
forests,1664
forests,1703
forests,2318
forests,2322
forests,2384
forests,2547
forests,2552
forests,2562
forests,2639
forests,2655
pitfalls,1377
pitfalls,1382
pitfalls,1664
pitfalls,2552
pitfalls,2562
pitfalls,2655
obstructions,1377
obstructions,1382
obstructions,1664
obstructions,2153
obstructions,2547
swamps,1377
swamps,1382
swamps,1664
swamps,1919
swamps,1922
swamps,1934
swamps,2115
swamps,2547
swamps,2552
swamps,2562
swamps,2655
guides,1377
guides,1383
guides,1665
guides,2552
guides,2562
guides,2655
models,1378
models,2927
makers,1378
makers,1831
makers,2615
antagonism,1378
competitor,1378
competitor,2782
participants,1380
participants,1381
dots,1382
grasses,1382
