chunk_id,entity_text,label
2326,the Ming dynasty's,DATE
2326,Crisis of Tumu Fortress,EVENT
2326,Yingzong,PERSON
2326,Mongol,NORP
2326,Essen,PERSON
2326,Tumu Fortress,FAC
2327,Yu Qian,PERSON
2327,Tongzhou,GPE
2327,Essen,PERSON
2327,Essen,PERSON
2327,Beijing,GPE
2327,Yu Qian,PERSON
2327,Beijing,GPE
2327,Essen,PERSON
2327,Desheng Gate,FAC
2327,Xizhi Gate,FAC
2327,Essen,PERSON
2328,Beijing,GPE
2328,Mongols,NORP
2328,China,GPE
2328,Beijing,GPE
2329,Essen,PERSON
2329,Yu Qian,PERSON
2329,Essen,PERSON
2329,Gu'an,GPE
2329,Gu'an,GPE
2329,Tiananmen,GPE
2329,Beijing,GPE
2329,Bazhou,GPE
2329,Mongol,NORP
2330,Cao Cao,PERSON
2330,Li Quan,PERSON
2330,Mei Yaochen,PERSON
2332,Du Mu,PERSON
2332,The Art of War,WORK_OF_ART
2333,Wu,GPE
2333,Sun Tzu,PERSON
2333,Sun Tzu,PERSON
2340,Cao Cao,PERSON
2341,Li Quan,PERSON
2341,Du Mu,PERSON
2341,the Battle of Feishui,EVENT
2341,Fu Jian,PERSON
2341,Lu Guang,PERSON
2342,Lu Guang,PERSON
2342,Fu Jian,PERSON
2342,the Battle of Feishui,EVENT
2343,Fu Jian's,PERSON
2343,Qin,PERSON
2343,Lu Guang,PERSON
2343,Yizhu,GPE
2343,Anxinan,GPE
2343,the Xinjiang Uyghur Autonomous Region,GPE
2343,Qin,PERSON
2343,Liang Province,GPE
2343,Liang Xi,PERSON
2343,Lu Guang,PERSON
2343,Gaochang,GPE
2343,Han,PERSON
2343,Liang Xi,PERSON
2343,Lu Guang,PERSON
2343,the Central Plain,LOC
2345,the Gaowu River Valley,LOC
2345,the Gaowu Valley,LOC
2345,Yiwu Pass,LOC
2346,Guang,PERSON
2346,Zifang,PERSON
2346,Liang Xi,PERSON
2346,Yang Han's,PERSON
2346,the Gaowu River Valley,LOC
2346,Yiwu Pass,LOC
2346,Lu Guang,PERSON
2346,Lu Guang,PERSON
2346,Yang Han's,PERSON
2347,Du Jin,PERSON
2347,Liang Xi,PERSON
2347,Yang Han,PERSON
2347,Liang Xi,PERSON
2347,Yang Han's,PERSON
2347,Du Jin,PERSON
2347,Liang Xi,PERSON
2347,the Gaowu River Valley,LOC
2347,Yiwu Pass,LOC
2347,Jiuquan,GPE
2348,Lu Guang's,PERSON
2348,Yang Han,PERSON
2348,Dunhuang,GPE
2348,Jinchang,GPE
2348,Lu Guang,PERSON
2348,Liang Xi,PERSON
2348,the Empire of Later Liang,GPE
2348,Han Xin's,PERSON
2348,Battle of Jingxing,EVENT
2348,Chu Yu,PERSON
2348,Guangwu,PERSON
2348,Jingxing Pass,LOC
2349,Han Xin,PERSON
2349,Zhao,PERSON
2349,Chu Yu,PERSON
2349,Guangwu,PERSON
2349,Han Xin,PERSON
2349,Guangwu,PERSON
2349,Chu Yu,PERSON
2349,Guangwu,PERSON
2349,Han Xin,PERSON
2349,Yang Han,PERSON
2350,Lu Guang's,PERSON
2350,Wu,GPE
2350,Sun Tzu,PERSON
2350,Sun Tzu,PERSON
2353,Sun Tzu,PERSON
2353,Li Shimin,PERSON
2353,Taizong,PERSON
2353,Tang,GPE
2353,Dou Jiande,PERSON
2353,the Battle of Hulao Pass,EVENT
2354,the final years,DATE
2354,the Sui dynasty,DATE
2354,China,GPE
2354,Wang Shichong,PERSON
2354,Luoyang,GPE
2354,Zheng,GPE
2354,the Yellow River,LOC
2354,Dou Jiande,PERSON
2354,Xia,GPE
2354,Li Shimin,PERSON
2354,Tang,ORG
2354,Wang Shichong's,PERSON
2354,Luoyang,GPE
2354,months,DATE
2354,Wang Shichong,PERSON
2354,Dou Jiande,PERSON
2354,Wang Shichong,PERSON
2354,Dou Jiande,PERSON
2354,Li Shimin,PERSON
2354,Luoyang,GPE
2355,Zheng,PERSON
2355,Xia,PERSON
2355,Li Shimin,PERSON
2355,Hulao Pass,LOC
2355,Li Shimin,PERSON
2355,Li Yuanji,PERSON
2355,Luoyang,GPE
2355,all-day,DATE
2355,Hulao Pass,LOC
2355,Dou Jiande,PERSON
2356,Dou Jiande's,PERSON
2356,The next day,DATE
2356,Li Shimin,PERSON
2356,Xia,PERSON
2356,Qin Shubao,PERSON
2356,Cheng Yaojin,PERSON
2356,Yuchi Jingde,PERSON
2356,Xia,PERSON
2357,Xia,NORP
2357,Dou Jiande's,PERSON
2358,Li Shimin's,PERSON
2358,Tang,NORP
2358,Li Shimin,PERSON
2359,Li Shimin,PERSON
2359,Dou Jiande,PERSON
2359,Hulao Pass,LOC
2359,Li Shimin,PERSON
2359,over a month,DATE
2359,Xia,PERSON
2360,Li Shimin's,PERSON
2360,Xia,NORP
2360,Xia,NORP
2360,Xia,PERSON
2361,over a month,DATE
2361,Li Shimin,PERSON
2361,Tang,PERSON
2361,Dou Jiande,PERSON
2361,Li Shimin,PERSON
2361,Xia,PERSON
2362,Li Shimin,PERSON
2362,Xia,NORP
2362,that day,DATE
2362,Dou Jiande,PERSON
2362,Dou Jiande,PERSON
2362,Luoyang,GPE
2362,Wang Shichong,PERSON
2362,Wang Shichong,PERSON
2363,Li Shimin,PERSON
2363,Dou Jiande,PERSON
2363,Wang Shichong,PERSON
2363,Dou Jiande,PERSON
2367,Cao Cao,PERSON
2367,Du Mu,PERSON
2367,Du You,PERSON
2367,He Shi,PERSON
2368,Sun Tzu,PERSON
2368,Cao Cao,PERSON
2369,Du Mu,PERSON
2369,Wang Xi,PERSON
2370,Sun Tzu,PERSON
2372,The King of Wu,PERSON
2372,Sun Tzu,PERSON
2372,Sun Tzu,PERSON
2374,Chinese,NORP
2374,Quzhou,GPE
2374,Zhejiang Province,GPE
2374,Fujian,GPE
2374,Zhejiang,GPE
2374,Jiangxi,GPE
2374,Anhui,GPE
2374,Quzhou,GPE
2374,Qu,GPE
2374,Quzhou,GPE
2374,China,GPE
2375,Sun Tzu,PERSON
2375,Mei Yaochen,PERSON
2375,The King of Wu,PERSON
2375,Sun Tzu,PERSON
2375,Sun Tzu,PERSON
2377,"Chapter Three, Planning Assaults",LAW
2377,Cao Cao,PERSON
2377,Li Quan,PERSON
2378,Bai Qi's,PERSON
2378,Chu,PERSON
2378,Yue Yi's,PERSON
2378,Qi,PERSON
2379,Wu,GPE
2379,Sun Tzu,PERSON
2379,Sun Tzu,PERSON
2383,Napoleon,PERSON
2383,Moscow,GPE
2383,Russians,NORP
2383,Moscow,GPE
2384,French,NORP
2384,Napoleon,PERSON
2384,the Great Fire of Moscow,EVENT
2385,Jia Lin,PERSON
2385,Cao Cao,PERSON
2385,He Shi,PERSON
2386,Wu,GPE
2386,Sun Tzu,PERSON
2386,Sun Tzu,PERSON
2390,Li Quan,PERSON
2390,Du Mu,PERSON
2391,Sun Tzu's,PERSON
2391,The King of Wu,PERSON
2391,Sun Tzu,PERSON
2391,Sun Tzu,PERSON
2391,several days,DATE
2391,the following days,DATE
2395,several days,DATE
2395,the next few days,DATE
2395,Chapter Nine,WORK_OF_ART
2395,The Army on the March,WORK_OF_ART
2399,The King of Wu,PERSON
2399,Sun Tzu,PERSON
2399,Sun Tzu,PERSON
2405,Cao Cao,PERSON
2405,Li Quan,PERSON
2405,Duke Li,PERSON
2405,Wei,PERSON
2408,The days,DATE
2409,Duke Li's,PERSON
2410,Li,PERSON
2410,Chinese,NORP
2410,Liu Bang,PERSON
2410,Qin,PERSON
2410,Qin,PERSON
2411,Xiao He,PERSON
2411,Qin,PERSON
2411,Liberation Army,ORG
2411,Lin Biao,PERSON
2411,Su Yu,PERSON
2413,Sun Tzu's,PERSON
2413,The Art of War,WORK_OF_ART
2414,Zhao She,PERSON
2414,Qin,PERSON
2415,The days,DATE
2415,the days,DATE
2416,the Gobi Desert,LOC
2418,The King of Wu,PERSON
2418,Sun Tzu,PERSON
2419,Sun Tzu,PERSON
2424,South Korean,NORP
2424,The Battle of Myeongyang,WORK_OF_ART
2424,Korean,NORP
2424,Japanese,NORP
2424,Yi Sun-sin,PERSON
2424,Li Sun-sin's,PERSON
2425,Tomorrow,DATE
2426,Han Xin,PERSON
2429,Wu,GPE
2429,Sun Tzu,PERSON
2429,Sun Tzu,PERSON
2430,The Art of War,WORK_OF_ART
2435,China,GPE
2435,Mei Yaochen,PERSON
2436,Mei Yaochen,PERSON
2437,Du Mu,PERSON
2439,Cao Cao,PERSON
2439,Li Quan,PERSON
2440,Cao Cao,PERSON
2440,Cao Cao,PERSON
2441,Zhang Yu,PERSON
2441,Li Shimin,PERSON
2441,Dou Jiande,PERSON
2441,Li Shimin,PERSON
2441,Hulao Pass,LOC
2441,Dou Jiande's,PERSON
2442,Li,PERSON
2442,Dou Jiande's,PERSON
2442,Dou Jiande,PERSON
2442,years,DATE
2448,Chu,NORP
2448,Gui,PERSON
2450,Du Mu,PERSON
2452,Cao Cao,PERSON
2452,Du Mu,PERSON
2453,Wang Jian,PERSON
2453,Chu,PERSON
2453,Qin,PERSON
2453,Chu,PERSON
2454,Chu,PERSON
2454,Wang,PERSON
2454,Qin,PERSON
2454,Chu,PERSON
2454,a year,DATE
2455,Chu,PERSON
2455,a year,DATE
2455,Wang Jian,PERSON
2455,Chu,GPE
2455,Cao Cao,PERSON
2456,Sun Tzu,PERSON
2456,Zeng Guofan,PERSON
2456,Hunan,NORP
2458,years,DATE
2459,The History of the Southern Dynasties,WORK_OF_ART
2459,A Biography of Chen Xuan,WORK_OF_ART
2459,a thousand days,DATE
2459,a single day,DATE
2459,years,DATE
2465,Cao Cao,PERSON
2465,Cao Cao,PERSON
2465,the Wei Liaozi,WORK_OF_ART
2468,Cao Cao,PERSON
2468,Chinese,NORP
2468,Du Mu,PERSON
2472,Zhang Yu,PERSON
2472,Chinese,NORP
2472,Wu,PERSON
2472,Yue,PERSON
2472,the Spring and Autumn period,DATE
2472,Wu,PERSON
2472,Yue,PERSON
2474,Wu,PERSON
2474,Yue,PERSON
2474,the day,DATE
2476,Cao Cao,PERSON
2476,Du Mu,PERSON
2476,Huang Shi,PERSON
2476,Huang,PERSON
2477,Tian Dan,PERSON
2477,Jimo,GPE
2479,Cao Cao,PERSON
2479,Du Mu,PERSON
2479,Zhang Yu,PERSON
2479,Zhu,PERSON
2479,Gui,PERSON
2480,Zhu Zhuan,PERSON
2480,Cao Gui,PERSON
2480,Zhu Zhuan,PERSON
2481,Guang,PERSON
2481,Wu,GPE
2481,Helu,PERSON
2481,Wu,GPE
2481,Liao,PERSON
2481,Wu,GPE
2481,Guang,PERSON
2481,Liao,PERSON
2481,Zhu Zhuan,PERSON
2481,Zhu Zhuan,PERSON
2481,Liao,PERSON
2482,Cao Gui,PERSON
2482,Lu,GPE
2482,the Battle of Changshao,EVENT
2482,Zhuang,PERSON
2482,Lu,GPE
2482,Huan,PERSON
2482,Qi,GPE
2482,Dong'e,GPE
2482,Huan,PERSON
2482,Lu,GPE
2483,the Chang Mountains,LOC
2484,Wu,LOC
2484,Yue,LOC
2486,Cao Cao,PERSON
2487,Du Mu,PERSON
2488,Du Mu,PERSON
2488,Chen Hao,PERSON
2488,Zhang Yu,PERSON
2488,Cao Cao,PERSON
2489,Zhang Yu,PERSON
2489,Li Shimin,PERSON
2489,Dou Jiande's,PERSON
2490,Hulao Pass,LOC
2490,Li Shimin,PERSON
2490,Cheng Yaojin,PERSON
2490,Qin Shubao,PERSON
2490,Li Shimin,PERSON
2490,Yuchi Jingde,PERSON
2490,Li Shimin,PERSON
2490,Yuchi Jingde,PERSON
2490,Dou Jiande's,PERSON
2490,Li,PERSON
2490,Hulao Pass,LOC
2492,Li Quan,PERSON
2492,"Chapter Five,",WORK_OF_ART
2492,Energy,WORK_OF_ART
2494,Buddhism,ORG
2497,Cao Cao,PERSON
2497,Du Mu,PERSON
2499,Confucians,NORP
2499,Zeng Guofan's,PERSON
2499,Zeng,PERSON
2502,Cao Cao,PERSON
2502,Confucius,PERSON
2504,Du Mu,PERSON
2505,Zhang Yu,PERSON
2507,Zhang Yu,PERSON
2507,Tang dynasty,DATE
2507,Pei Xingjian,PERSON
2508,Pei Xingjian,PERSON
2508,Pei,PERSON
2508,Pei Xingjian,PERSON
2512,today,DATE
2512,the day,DATE
2512,Li Quan,PERSON
2513,America,GPE
2513,George Patton,PERSON
2513,World War II,EVENT
2514,Zeng Guofan,PERSON
2515,Confucian,NORP
2517,Confucian,NORP
2518,Zeng Guofan,PERSON
2518,every day,DATE
2518,a day,DATE
2521,Zeng Guofan,PERSON
2526,Mei Yaochen,PERSON
2528,Mei Yaochen,PERSON
2528,Li Quan,PERSON
2529,Du Mu,PERSON
2536,Cao Cao,PERSON
2536,Sun Tzu,PERSON
2536,Cao Cao,PERSON
2537,Du Mu,PERSON
2537,Chen Hao,PERSON
2537,Du Mu's,PERSON
2537,Chen Hao,PERSON
2538,Chen Hao,PERSON
2538,Du Mu,PERSON
2538,Du Mu,PERSON
2538,Chen Hao's,PERSON
2539,Chen Hao,PERSON
2539,Sun Tzu,PERSON
2539,Du You,PERSON
2539,Du You,PERSON
2539,Du You's,PERSON
2539,Zhang Yu,PERSON
2539,Du You's,PERSON
2539,Zhang Yu,PERSON
2539,Sun Tzu's,PERSON
2540,Sun Tzu,PERSON
2540,Zhang Yu,PERSON
2540,Sun Tzu,PERSON
2544,Du Mu,PERSON
2545,Wang Xi,PERSON
2545,Zhang Yu,PERSON
2546,Cao Cao,PERSON
2546,the Second World War,EVENT
2546,China,GPE
2546,China,GPE
2547,Japan,GPE
2547,China,GPE
2547,Cao Cao,PERSON
2547,Li Quan,PERSON
2548,The Art of War,LAW
2550,Gao Huan,PERSON
2550,Shenwu,PERSON
2550,Northern Qi,LOC
2550,Hebei,GPE
2550,Yenan,GPE
2550,Erzhu Zhao,PERSON
2550,Erzhu Tianguang,PERSON
2550,Erzhu Dulu,PERSON
2550,Erzhu Zhongyuan,PERSON
2550,Erzhu,PERSON
2550,Erzhu,PERSON
2550,Erzhu,PERSON
2550,"the 'Great Army of 200,000",ORG
2550,Gao Huan's,PERSON
2550,Nanling Mountain,LOC
2550,Erzhus,PERSON
2550,Gao Huan's,PERSON
2551,Gao Huan,PERSON
2551,Erzhus,PERSON
2551,Cao Cao,PERSON
2551,Du Mu,PERSON
2551,Zhang Yu,PERSON
2555,Cao Cao,PERSON
2555,Du Mu,PERSON
2556,Cao Cao,PERSON
2556,Cao Cao,PERSON
2556,Meng Shi,PERSON
2556,Zhang Yu,PERSON
2556,Ban Chao's,PERSON
2557,Ban Chao,PERSON
2557,the Western Regions,LOC
2557,Shanshan,GPE
2557,Shanshan,GPE
2557,Ban Chao,PERSON
2557,Shanshan,GPE
2557,Xiongnu,NORP
2557,Shanshan,PERSON
2557,Xiongnu,NORP
2557,Shanshan,PERSON
2557,Xiongnu,NORP
2557,Ban Chao,PERSON
2557,Xiongnu,NORP
2557,Ban Chao,PERSON
2557,Ban Chao,PERSON
2558,Xiongnu,NORP
2558,Shanshan,GPE
2558,Xiongnu,NORP
2558,Han,NORP
2558,Ban Chao,PERSON
2559,Ban Chao,PERSON
2559,Shanshan,GPE
2559,Xiongnu,NORP
2560,Ban Chao,PERSON
2560,Xiongnu,NORP
2561,The next day,DATE
2561,the King of Shanshan,PERSON
2561,the Han Emperor,PERSON
2561,the Han Empire,GPE
2562,Ban Chao,PERSON
2562,Shanshan,PERSON
2562,Xiongnu,NORP
2563,Cao Cao,PERSON
2563,Cao Cao,PERSON
2567,Mei Yaochen,PERSON
2568,Jin,GPE
2568,Chu,GPE
2568,Zheng,PERSON
2568,Jin,PERSON
2568,Zheng,PERSON
2568,Jin,PERSON
2569,Chu,PERSON
2569,Zheng,PERSON
2569,Jin,PERSON
2569,Chu,PERSON
2571,Du Mu,PERSON
2571,Jia Lin,PERSON
2572,Chen Hao,PERSON
2574,Chen Hao,PERSON
2574,The Way of Kings,WORK_OF_ART
2575,Shang Tang,PERSON
2575,the ancient,DATE
2575,1600-1046 BCE,DATE
2575,Shang Tang,PERSON
2576,Shang Tang,PERSON
2576,Jie,PERSON
2576,Xia,GPE
2576,Shang Tang,PERSON
2578,Shang Tang's,PERSON
2578,Tang,PERSON
2578,Shang Tang's,PERSON
2579,Shang Tang,PERSON
2580,Shang Tang,PERSON
2580,Shang Tang,PERSON
2580,Tang,PERSON
2580,Shang Tang,PERSON
2581,Shang Tang,PERSON
2581,China,GPE
2581,Tang,PERSON
2582,Shang Tang,PERSON
2582,Shang Tang,PERSON
2582,China,GPE
2583,The Way of Hegemons and Kings,WORK_OF_ART
2584,the United States,GPE
2584,US,GPE
2584,Iraq,GPE
2584,Libyans,NORP
2584,American,NORP
2585,America,GPE
2585,US,GPE
2585,Barack Obama,PERSON
2587,Jia Lin,PERSON
2590,Cao Cao,PERSON
2590,Mei Yaochen,PERSON
2590,Wang Xi,PERSON
2591,Zhang Yu,PERSON
2592,Pei Xingjian,PERSON
2593,Pei Xingjian,PERSON
2593,Pei Xingjian,PERSON
2594,Pei,PERSON
2595,Pei,PERSON
2597,Confucius,PERSON
2598,Cao Cao,PERSON
2598,Wang Xi,PERSON
2598,Zhang Yu,PERSON
2598,Sun Tzu,PERSON
2602,Cao Cao,PERSON
2602,Sun Bin,PERSON
2603,Han Xin's,PERSON
2603,Han Xin,PERSON
2604,Chen Qingzhi,PERSON
2604,the Battle of Guoyang,EVENT
2604,Chen Qingzhi,PERSON
2604,the Liang dynasty,DATE
2604,the Dynasties period,DATE
2604,386¡V589 CE,DATE
2604,The God of War,PERSON
2604,Mao Zedong,PERSON
2605,Chen,PERSON
2605,Chen Qingzhi,PERSON
2605,Northern Wei,GPE
2605,Guoyang,GPE
2605,today,DATE
2605,Mengcheng,GPE
2605,Anhui Province,GPE
2605,winter,DATE
2605,Chen,PERSON
2606,Northern Wei,NORP
2606,Liang,PERSON
2606,Chen,PERSON
2607,Chen Qingzhi,PERSON
2607,a year,DATE
2608,Chen Qingzhi,PERSON
2608,Northern Wei,GPE
2608,Liang,PERSON
2608,Chen Qingzhi,PERSON
2608,Guoyang,GPE
2608,Wang Wei,PERSON
2608,Chen,PERSON
2608,Northern Wei,NORP
2608,Northern Wei,GPE
2608,Chen,PERSON
2609,Northern Wei,NORP
2611,the day,DATE
2612,Cao Cao,PERSON
2613,Du Mu,PERSON
2613,Sun Tzu,PERSON
2616,Cao Cao,PERSON
2617,Xiongnu,NORP
2617,Modun,PERSON
2617,Donghu,NORP
2617,Modun,PERSON
2617,Chanyu Touman,PERSON
2618,Donghu,PERSON
2618,Touman,PERSON
2618,Modun,PERSON
2618,Donghu,PERSON
2618,Modun,PERSON
2618,Donghu,NORP
2618,Modun,PERSON
2619,Donghu,PERSON
2619,Modun,PERSON
2619,Donghu,PERSON
2619,Donghu,PERSON
2619,Modun,PERSON
2619,Modun,PERSON
2620,Donghu,NORP
2620,Xiongnu,NORP
2620,Donghu,NORP
2620,Modun,GPE
2620,Donghu,NORP
2621,Modun,PERSON
2622,Modun,PERSON
2622,Donghu,NORP
2623,Donghu,NORP
2623,Modun,GPE
2623,the day,DATE
2623,Cao Cao,PERSON
2624,Du Mu,PERSON
2624,Zhang Yu,PERSON
2625,Cao Cao,PERSON
2626,Li Shimin,PERSON
2626,Dou Jiande,PERSON
2626,Hulao Pass,LOC
2626,Dou Jiande,PERSON
2627,Cao Cao,PERSON
2627,Du Mu,PERSON
2628,Cao Cao,PERSON
2628,Cao Cao,PERSON
2628,Du Mu,PERSON
2628,Du Mu's,PERSON
2628,Chinese,NORP
2629,Du Mu,PERSON
2629,Chen Hao,PERSON
2629,Mei Yaochen,PERSON
2629,Wang Xi,PERSON
2629,Cao Cao's,PERSON
2629,Cao Cao's,PERSON
2631,Du Mu's,PERSON
2631,Cao Cao's,PERSON
2631,the Academy of Military Science,ORG
2631,the Chinese People's Liberation Army,ORG
2631,A Translation of Sun Tzu's Art of War with Annotations,WORK_OF_ART
2631,Guo Huaruo,PERSON
2632,Chinese,NORP
2632,The Book of Rites,WORK_OF_ART
2632,Tan Gong II,WORK_OF_ART
2632,Qi,GPE
2632,Qian Ao,PERSON
2633,Qian Ao,PERSON
2633,Qian Ao,PERSON
2633,Zengzi,PERSON
2634,Zengzi,PERSON
2634,Zengzi,PERSON
2634,Sun Tzu,PERSON
2634,Zheng Xuan,PERSON
2634,Kong Yingda,PERSON
2634,Yu,PERSON
2634,wei yu,PERSON
2634,Memorial to Yueyang Tower,WORK_OF_ART
2634,Fan Zhongyan,PERSON
2634,Sun Tzu's,PERSON
2634,The Art of War,WORK_OF_ART
2635,The Art of War,WORK_OF_ART
2635,Chinese,LANGUAGE
2636,Chinese,NORP
2636,Du Mu,PERSON
2636,Jia Lin,PERSON
2636,Cao Cao,PERSON
2637,Guo Huaruo,PERSON
2637,Cao Cao,PERSON
2637,Sun Tzu,PERSON
2646,the day,DATE
2647,Chu,NORP
2647,Gui,PERSON
2647,the Chang Mountains,LOC
2648,Wu,LOC
2648,Yue,LOC
2660,the day,DATE
2662,Guan Yu,PERSON
2662,Three Kingdoms,EVENT
2662,Liu Bei,PERSON
2663,Wu,PERSON
2663,Lu Xun,PERSON
2664,the chaotic final years,DATE
2664,the Tang dynasty,DATE
2664,Zhu Wen,PERSON
2664,Taizu,PERSON
2664,Tianping Circuit,GPE
2664,Zhu Xuan,PERSON
2664,Zhu Jin,PERSON
2664,Zhu Wen's,PERSON
2665,Zhu Wen,PERSON
2665,Tianping,NORP
2666,Zhu Wen,PERSON
2666,Tianping,GPE
2666,Zhu Xuan,PERSON
2667,the Chu-Han Contention,EVENT
2667,206-202 BCE,DATE
2667,Liu Bang,PERSON
2667,Xiang Yu,PERSON
2667,Chenggao,GPE
2667,Liu Bang's,PERSON
2667,Han,NORP
2667,Liu Jia,PERSON
2667,White Horse Ford,FAC
2667,Chu,NORP
2667,Xiang Yu's,PERSON
2668,Chu,PERSON
2668,the early years,DATE
2668,the Sui dynasty,DATE
2668,581-617 CE,DATE
2668,Gao Jiong,PERSON
2668,Wen,PERSON
2668,Gao Jiong,PERSON
2668,Chen,PERSON
2668,Chen,PERSON
2668,Gao Jiong,PERSON
2668,China,GPE
2669,Gao Jiong,PERSON
2669,Chen,GPE
2669,southerners,NORP
2670,Chen,GPE
2670,The Art of War,WORK_OF_ART
2671,Du Mu,PERSON
2671,the Battle of Guandu,EVENT
2671,Cao Cao,PERSON
2671,Yuan Shao,PERSON
2672,Cao Cao,PERSON
2672,Li Quan,PERSON
2672,Mei Yaochen,PERSON
2672,Zhang Yu,PERSON
2674,Jia Lin,PERSON
2674,He Shi,PERSON
2674,Sun Tzu,PERSON
2675,Guo Huaruo,PERSON
2675,Sun Tzu,PERSON
2677,a proper season,DATE
2677,special days,DATE
2677,Cao Cao,PERSON
2677,Li Quan,PERSON
2677,Chen Hao,PERSON
2678,Zhang Yu,PERSON
2678,Lu Xun,PERSON
2678,Liu Bei,PERSON
2678,Lu Xun,PERSON
2679,Sun Tzu,PERSON
2679,Zhu Wen,PERSON
2679,Zhu Xuan,PERSON
2679,Zhu Jin,PERSON
2679,Zhu Xuan,PERSON
2679,Zhu Jin,PERSON
2679,Zhu Wen,PERSON
2680,Sun Tzu,PERSON
2682,Du Mu,PERSON
2684,Chinese,NORP
2684,today,DATE
2684,Chinese,NORP
2686,Spring,DATE
2686,Yan,PERSON
2686,Qi,GPE
2687,Qi,NORP
2687,Tian Dan,PERSON
2687,Jimo,GPE
2687,Yan,PERSON
2687,Qi,NORP
2688,Yan,PERSON
2688,Sun Tzu,PERSON
2689,the Battle of Guandu,EVENT
2689,Cao Cao,PERSON
2689,Yuan Shao,PERSON
2689,Wuchao,GPE
2691,a proper season,DATE
2691,special days,DATE
2691,Mei Yaochen,PERSON
2691,Zhang Yu,PERSON
2692,Zhang Yu,PERSON
2692,The Wall,WORK_OF_ART
2692,The Wings,WORK_OF_ART
2692,The Chariot,WORK_OF_ART
2693,Chinese,NORP
2693,The Horn,WORK_OF_ART
2693,The Room,WORK_OF_ART
2693,The Winnowing Basket,WORK_OF_ART
2693,The Dipper,WORK_OF_ART
2693,The Rooftop,WORK_OF_ART
2693,The Encampment,WORK_OF_ART
2693,The Legs,WORK_OF_ART
2693,The Hairy Head,WORK_OF_ART
2693,The Net,WORK_OF_ART
2693,The Turtle Beak,WORK_OF_ART
2693,The Three Stars,WORK_OF_ART
2693,the Vermilion Bird,WORK_OF_ART
2693,The Well,WORK_OF_ART
2693,The Ghost,WORK_OF_ART
2693,The Willow,WORK_OF_ART
2693,The Star,WORK_OF_ART
2693,The Extended Net,WORK_OF_ART
2693,The Wings,WORK_OF_ART
2693,The Chariot,WORK_OF_ART
2694,China,GPE
2694,The Winnowing Basket,WORK_OF_ART
2694,Babylonian,NORP
2695,the proper days,DATE
2695,Mei Yaochen,PERSON
2696,Sun Tzu,PERSON
2696,Du Mu,PERSON
2702,Li Quan,PERSON
2702,Cao Cao,PERSON
2702,the Battle of Guandu,EVENT
2702,Yuan Shao's,PERSON
2702,Du Mu,PERSON
2704,Han,NORP
2704,Li Ling,PERSON
2704,Xiongnu,NORP
2704,Xiongnu,NORP
2704,Li Ling,PERSON
2705,the final years,DATE
2705,the Eastern Han dynasty,DATE
2705,Huangfu Song,PERSON
2705,Bo Cai,PERSON
2705,the Yellow Turban Rebellion,EVENT
2705,Huangfu Song,PERSON
2705,Changshe,GPE
2705,Changge County City,GPE
2705,Henan Province,GPE
2705,Bo Cai,PERSON
2705,Changshe,GPE
2705,Changshe,GPE
2706,Huangpu Song,PERSON
2707,Tian Dan's,PERSON
2708,Huangpu Song,PERSON
2708,Huangpu Song,PERSON
2709,Cao Cao,PERSON
2709,Du Mu,PERSON
2709,Du Mu's,PERSON
2709,Cao Cao,PERSON
2709,Zhang Yu,PERSON
2712,Wang Xi,PERSON
2712,China,GPE
2712,the final years,DATE
2712,the Sui dynasty,DATE
2712,Liu Yuanjin,PERSON
2712,Liu,PERSON
2713,Yang,PERSON
2713,Sui,GPE
2713,Wang Shichong,PERSON
2713,Wang,PERSON
2713,Liu,PERSON
2713,Liu Yuanjin,PERSON
2713,Su Tzu,PERSON
2713,Yanling,GPE
2713,Wang Shichong's,PERSON
2713,Liu Yuanjin,PERSON
2714,Liu,PERSON
2714,Liu,PERSON
2714,Wang Shichong,PERSON
2714,Liu Yuanjin,PERSON
2714,Liu,PERSON
2714,Wang Shichong,PERSON
2715,Cao Cao,PERSON
2715,Lao Tzu's,PERSON
2715,Tao Te Ching,WORK_OF_ART
2715,all day,DATE
2716,the proper days,DATE
2717,Mei Yaochen,PERSON
2718,Cao Cao,PERSON
2719,Japan,GPE
2719,China,GPE
2719,the 1930s,DATE
2719,Chiang Kai-shek,PERSON
2719,the Yellow River,LOC
2719,Huayuankou,GPE
2719,Japanese,NORP
2719,Chinese,NORP
2720,Han Xin,PERSON
2720,Long Qie's,PERSON
2720,Han Xin,PERSON
2720,Long Qie's,PERSON
2720,Han Xin,PERSON
2720,Long Qie's,PERSON
2720,Zeng Guofan,PERSON
2721,Zeng,PERSON
2722,the Spring and Autumn period,DATE
2722,Zhi Bo,PERSON
2722,Jin,GPE
2722,Han,PERSON
2722,Wei,PERSON
2722,Zhao,PERSON
2722,the Fen River,LOC
2722,Jincheng,GPE
2722,Zhi Bo,PERSON
2723,Zhao,PERSON
2723,Han,ORG
2723,Wei,PERSON
2723,Zhi Bo,PERSON
2723,Jin,GPE
2723,Han,PERSON
2723,Wei,PERSON
2723,Zhao,PERSON
2723,Warring States,EVENT
2729,Cao Cao,PERSON
2729,Cao Cao,PERSON
2729,the next day,DATE
2729,Cao Cao,PERSON
2729,the same day,DATE
2729,Li Quan,PERSON
2729,Jia Lin,PERSON
2729,Du Mu,PERSON
2729,Zhang Yu,PERSON
